city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,station_avg_temp_c,station_max_temp_c,station_min_temp_c,reanalysis_min_air_temp_k,reanalysis_specific_humidity_g_per_kg,station_diur_temp_rng_c,precipitation_amt_mm,reanalysis_sat_precip_amt_mm,reanalysis_precip_amt_kg_per_m2,station_precip_mm,reanalysis_relative_humidity_percent,reanalysis_tdtr_k
sj,2002,44,29/10/2002,0.00735,-0.02545,0.1993429,0.1795429,300.5185714,300.55,296.24,302.4,27.54285714,31.7,23.3,298.4,17.68857143,6.571428571,33.29,33.29,34.7,31.3,77.62,2.585714286
sj,2002,45,5/11/2002,0.2614,0.11022,0.2918,0.3185,300.44,300.65,295.8528571,302.4,27.38571429,31.1,23.3,298.9,17.26571429,6.542857143,14.05,14.05,9.5,8.4,76.16714286,3.1
sj,2002,46,12/11/2002,0.1478333,-0.003125,0.2781571,0.2477286,300.5457143,300.7571429,295.4471429,302.3,27.31428571,31.1,22.8,298.7,16.81857143,7.014285714,0,0,7.6,3.8,73.78142857,2.685714286
sj,2002,47,19/11/2002,,-0.1225,0.2220571,0.1913857,299.9828571,299.8857143,295.9428571,302.1,27.21428571,32.2,23.3,298.2,17.33857143,6.842857143,100.94,100.94,32.3,30.8,78.60571429,2.685714286
sj,2002,48,26/11/2002,-0.005633333,-0.03725,0.2773286,0.2907286,300.0485714,300.1285714,296.0928571,302.3,26.98571429,32.2,21.7,297.8,17.51,7,11.61,11.61,22.77,28,78.96285714,2.485714286
sj,2002,49,3/12/2002,-0.2439,-0.1209333,0.2790857,0.2488429,300.17,300.3142857,295.2057143,302,26.42857143,31.1,21.7,298,16.57857143,7.285714286,0,0,5.9,2.9,74.37285714,2.714285714
sj,2002,50,10/12/2002,-0.1743,-0.0723,0.1993,0.1713,299.8928571,299.9285714,294.9785714,301.4,26.07142857,30,21.7,298.3,16.32714286,6.642857143,7.32,7.32,7.45,40.6,74.51714286,1.771428571
sj,2002,51,17/12/2002,-0.043,-0.12895,0.1854143,0.2088,299.3785714,299.6,294.5771429,301.2,25.92857143,30.6,21.7,297.7,15.91857143,6.971428571,0,0,8.3,18.6,74.94285714,2.371428571
sj,2002,52,24/12/2002,0.0358,-0.2528,0.2434333,0.1369286,298.6385714,298.8071429,294.8057143,301.1,25.7,29.4,22.2,296.7,16.16,5.771428571,6.58,6.58,19.7,31.7,79.48285714,2.785714286
sj,2003,1,1/1/2003,-0.07195,-0.04525,0.2304571,0.1757143,298.0414286,298.0857143,294.3814286,300.3,25.05714286,28.9,21.1,295.8,15.84571429,5.871428571,0,0,20.5,25.7,80.30857143,1.657142857
sj,2003,2,8/1/2003,-0.2,-0.07096667,0.18055,0.1824833,298.6157143,298.7214286,294.6042857,300.7,25.45714286,30,21.1,296.8,15.94,6.657142857,0,0,36.6,35.3,78.67142857,2.042857143
sj,2003,3,15/1/2003,0.0466,0.008225,0.2926429,0.2266286,298.8614286,299.1214286,294.2171429,301.1,25.72857143,31.1,20.6,296,15.58714286,7.942857143,0,0,2.5,0,75.70285714,3.071428571
sj,2003,4,22/1/2003,0.05374,0.071375,0.1781714,0.1565714,299.0428571,299.35,294.2685714,301,25.68571429,30.6,21.1,297.4,15.6,7.442857143,0,0,3.6,2.9,75.01571429,2.7
sj,2003,5,29/1/2003,0.0214,0.0542,0.08465,0.1010286,298.1814286,298.3571429,294.3371429,301.1,25.32857143,30.6,20.6,296.4,15.7,7.1,0,0,32.3,59.7,79.51714286,2.657142857
sj,2003,6,5/2/2003,0.0567,0.0702,0.1939857,0.1746714,298.2114286,298.3214286,294.2571429,300.9,25.2,29.4,21.1,296.4,15.63,6.971428571,25.2,25.2,18.4,19.4,78.84142857,2.7
sj,2003,7,12/2/2003,,-0.09663333,0.1922667,0.2225,298.37,298.4357143,294.5771429,300.3,25.4,29.4,21.7,296.3,15.91428571,6.171428571,68.17,68.17,33.6,37.1,79.72428571,2.328571429
sj,2003,8,19/2/2003,0.0015,-0.03445,0.1614286,0.1584857,298.78,299,294.0257143,300.9,25.58571429,30.6,20.6,297.3,15.37,7.057142857,0,0,9.7,7.4,75.07714286,2.657142857
sj,2003,9,26/2/2003,-0.03046667,-0.0001,0.1286333,0.1561167,298.67,298.8357143,293.8542857,300.6,25.62857143,30,21.1,296.9,15.19428571,6.742857143,0,0,7.2,8.2,74.73428571,2.3
sj,2003,10,5/3/2003,-0.20635,-0.141,0.3221857,0.2998286,298.7357143,298.9928571,293.4757143,300.7,25.28571429,29.4,20.6,296.9,14.87285714,8.042857143,0,0,0.5,5.1,72.69,3.014285714
sj,2003,11,12/3/2003,0.02535,0.0481,0.1018429,0.1365286,299.0042857,299.2714286,294.1085714,300.9,26.54285714,31.1,21.7,297.1,15.49,7.385714286,0,0,2.7,2.6,74.60857143,2.628571429
sj,2003,12,19/3/2003,-0.05203333,0.01422,0.1556429,0.1822714,298.8814286,299.0571429,293.4842857,300.8,26.45714286,31.1,21.7,297.4,14.88428571,7.928571429,0,0,1.8,1.3,72.13571429,2.428571429
sj,2003,13,26/3/2003,-0.1169,-0.091575,0.1527286,0.1867714,298.7528571,299.0357143,293.8014286,301.6,26.92857143,32.2,22.8,296.3,15.22142857,7.057142857,0,0,7.3,2,74.32571429,3.757142857
sj,2003,14,2/4/2003,0.0925,-0.05085,0.1298,0.1214286,298.9,299.0428571,294.3314286,301.9,26.7,33.3,22.2,296.8,15.73,6.985714286,0,0,7.5,30,76.13428571,3.371428571
sj,2003,15,9/4/2003,0.12815,0.09896667,0.1515,0.1395429,298.33,298.4071429,294.5428571,301.1,26.4,32.2,22.8,296.1,15.90142857,6.171428571,38.52,38.52,43.64,28.2,79.63571429,2.7
sj,2003,16,16/4/2003,,-0.0029,0.07464286,0.09557143,298.7028571,298.7714286,295.0071429,301.3,26.42857143,31.7,22.8,296.8,16.38142857,6.685714286,5.96,5.96,23.5,46.5,80.24142857,2.742857143
sj,2003,17,23/4/2003,-0.078,-0.1252,0.1486714,0.1594714,298.4457143,298.4214286,295.4828571,301.4,25.35714286,30.6,20.6,296.3,16.88571429,6.428571429,389.6,389.6,111.7,88.2,83.75142857,2.785714286
sj,2003,18,30/4/2003,0.0681,0.0355,0.2512714,0.2120714,299.1857143,299.4,295.4471429,302.3,26.92857143,32.2,23.3,296.8,16.83285714,6.5,26.56,26.56,15.2,75.2,80.07142857,3.085714286
sj,2003,19,7/5/2003,-0.0477,0.072125,0.2656833,0.2382143,300.0385714,300.2071429,295.18,302.2,27.64285714,32.8,23.3,298.3,16.51714286,7.571428571,16.65,16.65,1.5,2.5,74.80857143,3.014285714
sj,2003,20,14/5/2003,0.01485,-0.0432,0.1687571,0.1725429,299.5771429,299.7285714,294.6014286,301.5,26.9,31.1,22.8,297.7,15.93,6.828571429,10.86,10.86,7.7,7,74.23,2.714285714
sj,2003,21,21/5/2003,,0.0041,0.1526143,0.1243571,299.6342857,299.7071429,295.1842857,301.5,27.05714286,31.1,22.8,298,16.57285714,6.771428571,60.93,60.93,13.76,10.1,76.70428571,2.328571429
sj,2003,22,28/5/2003,-0.0457,-0.007566667,0.1959143,0.1780571,299.5085714,299.6857143,296.0171429,301.8,27.75714286,32.2,22.8,297,17.42428571,6.757142857,111.7,111.7,28.3,22.9,81.29142857,2.4
sj,2003,23,4/6/2003,,0.06276667,0.1974571,0.175,300.0914286,300.3357143,295.5557143,302.4,27.97142857,32.2,22.8,298.2,16.90142857,7.385714286,9.1,9.1,1.6,3.3,76.33428571,2.728571429
sj,2003,24,11/6/2003,0.05063333,0.055875,0.10935,0.09871429,299.7528571,299.8428571,295.3971429,301.6,27.4,31.1,22.8,297.8,16.75857143,6.657142857,18.25,18.25,20.1,33.8,77.14142857,2.714285714
sj,2003,25,18/6/2003,0.0675,0.0484,0.1730429,0.1369857,299.8857143,300.0142857,295.6314286,301.6,27.47142857,30.6,23.9,297.9,17.02285714,5.585714286,39.21,39.21,21.81,36.6,77.73142857,2.457142857
sj,2003,26,25/6/2003,-0.1798,-0.05245,0.1182714,0.1597286,299.9114286,300.1428571,296.3528571,301.9,28.02857143,32.2,24.4,298.5,17.75428571,6.042857143,17.92,17.92,18.4,0.6,80.98,2.4
sj,2003,27,2/7/2003,-0.0853,0.02575,0.2083857,0.2085571,300.3557143,300.5,296.3628571,302,28.64285714,32.8,24.4,298.4,17.74428571,6.1,0,0,5.8,13,78.92857143,2.542857143
sj,2003,28,9/7/2003,,0.296,0.1916857,0.175,299.9271429,299.9571429,296.1,301.8,28.04285714,31.7,23.9,298.1,17.48714286,6.185714286,10.83,10.83,44.04,17.9,79.65857143,2.542857143
sj,2003,29,16/7/2003,-0.05675,-0.1126667,0.2248714,0.1869,300.1542857,300.3428571,296.3157143,301.7,27.47142857,31.7,21.7,298.4,17.72428571,5.885714286,62.57,62.57,21.9,43,79.74428571,1.914285714
sj,2003,30,23/7/2003,0.1045,0.0661,0.1618571,0.1561714,300.5014286,300.4857143,296.2928571,302.6,28.14285714,32.8,23.3,298.2,17.65857143,6.114285714,0,0,13.4,8,77.8,2.8
sj,2003,31,30/7/2003,0.04995,-0.03565,0.1580333,0.192,300.13,300.3,296.8942857,301.8,27.87142857,31.7,24.4,298.9,18.33857143,5.557142857,41.92,41.92,46.9,48.9,82.60142857,1.828571429
sj,2003,32,6/8/2003,0.0785,0.03633333,0.2077857,0.2106714,300.38,300.5714286,296.79,302.1,28.07142857,31.7,25,298.8,18.21571429,5.8,28,28,22.5,8.2,80.84,2.257142857
sj,2003,33,13/8/2003,0.0348,0.0317,0.2225714,0.2039857,300.5128571,300.5785714,296.69,302.5,27.92857143,32.2,24.4,298.8,18.14571429,5.871428571,11.37,11.37,29.1,17,79.78857143,2.557142857
sj,2003,34,20/8/2003,0.0726,0.0519,0.1617286,0.1578143,300.7742857,300.7928571,296.6114286,302.8,28.14285714,32.2,23.9,298.9,18.06142857,6.928571429,42.46,42.46,31,25.7,78.25428571,2.785714286
sj,2003,35,27/8/2003,,0.1,0.2043714,0.1603571,300.6685714,300.7285714,297.0485714,302.8,27.91428571,31.7,23.3,298.7,18.57142857,6.457142857,98.68,98.68,50.86,69.6,80.79714286,2.542857143
sj,2003,36,3/9/2003,,,0.2036286,0.2409286,300.6314286,300.75,297.4185714,302.7,27.68571429,31.7,24.4,298.7,18.96857143,6.071428571,86.4,86.4,63,29.8,82.78428571,2.185714286
sj,2003,37,10/9/2003,0.09445,-0.01352,0.2407,0.2419286,300.9671429,301.2285714,297.1085714,303.7,28.72857143,34.4,25,299,18.63571429,6.328571429,16.81,16.81,12.5,20.9,79.70428571,3.142857143
sj,2003,38,17/9/2003,-0.0939,0.086425,0.2489,0.2247429,301.1428571,301.4,296.7757143,304.3,28.87142857,34.4,25,298.8,18.29857143,6.485714286,38.7,38.7,13.9,2.3,77.36714286,3.457142857
sj,2003,39,24/9/2003,-0.0874,0.09725,0.2545714,0.2119143,300.7914286,300.9142857,297.12,303.3,28.04285714,33.9,22.2,298.7,18.67857143,7.442857143,99.61,99.61,26.59,76.5,80.53,2.714285714
sj,2003,40,1/10/2003,,0.0151,0.2174857,0.2088143,301.1942857,301.4071429,297.2671429,303.5,28.6,32.2,25,299.5,18.82428571,6.185714286,78.94,78.94,11,9.9,79.35571429,2.9
sj,2003,41,8/10/2003,0.0204,0.03275,0.1634429,0.1103714,300.9328571,301.1,296.3842857,303.2,28.1,31.7,24.4,299.2,17.88428571,6.042857143,0.61,0.61,6.3,0.8,76.43571429,2.857142857
sj,2003,42,15/10/2003,0.0161,0.0371,0.2434,0.2677286,300.6785714,300.8285714,296.94,302.9,27.12857143,32.2,22.8,298.3,18.48571429,6.685714286,118.5,118.5,97.7,61,80.25,2.514285714
sj,2003,43,22/10/2003,-0.0416,0.0553,0.1699286,0.1281714,301.09,301.1571429,296.79,302.9,28.02857143,32.8,23.9,299,18.30142857,7,20.44,20.44,10.7,10.9,77.53142857,2.857142857
sj,2003,44,29/10/2003,0.0892,0.00035,0.09465,0.08811429,300.9528571,301.1142857,296.6514286,303.4,27.8,33.3,23.9,298.6,18.15714286,6.928571429,96.7,96.7,17.08,11,77.56142857,2.8
sj,2003,45,5/11/2003,,0.1635,0.1377167,0.1248,300.1628571,300.2357143,296,302.7,27.37142857,32.8,22.2,297.5,17.47,7.185714286,79.96,79.96,35.9,62.4,78.08,3.271428571
sj,2003,46,12/11/2003,0.06925,0.055375,0.06548571,0.07488571,300.0542857,300.05,296.6657143,301.7,27.15714286,31.7,22.8,298.3,18.16,6.857142857,97.28,97.28,92.1,74.7,81.82571429,2.3
sj,2003,47,19/11/2003,-0.21795,0.015,0.1281429,0.1350143,299.0728571,299.15,296.8314286,300.7,26.3,31.7,23.9,297.7,18.37,4.685714286,390.6,390.6,181.74,133.2,87.57571429,1.985714286
sj,2003,48,26/11/2003,-0.07015,-0.037775,0.2369429,0.2084571,298.8142857,298.9071429,295.76,301,25.97142857,30.6,22.8,297.2,17.22714286,6.114285714,16.2,16.2,38.7,54.2,83.41,2.357142857
sj,2003,49,3/12/2003,-0.00305,0.0534,0.1275667,0.1174857,299.1071429,299.2428571,294.8085714,300.7,26.18571429,29.4,21.7,297.4,16.20428571,5.614285714,0,0,10.26,2.1,77.30857143,1.942857143
sj,2003,50,10/12/2003,-0.1476,-0.1538,0.1616833,0.1077714,299.1742857,299.1857143,295.0314286,301.5,25.64285714,29.4,22.2,297.5,16.46857143,5.014285714,182.81,182.81,50.6,82.8,78.23285714,2.142857143
sj,2003,51,17/12/2003,-0.03753333,-0.0526,0.2905667,0.1977429,298.5557143,298.6071429,294.9928571,300.5,25.84285714,29.4,22.2,296.9,16.39,5.414285714,0,0,12.28,11,80.79714286,2.157142857
sj,2003,52,24/12/2003,0.02085,-0.0398,0.1581375,0.1479444,299.0442857,299.1785714,295.0257143,300.8,26.01428571,30,21.1,297.2,16.37571429,6.5,1.96,1.96,9.14,12,78.68857143,2.7
sj,2004,1,1/1/2004,-0.2683,-0.1237,0.2237571,0.1765429,,,,,,,,,,,,,,,,
sj,2004,2,8/1/2004,-0.0731,0.0172,0.2147286,0.2224429,297.6485714,297.5714286,292.3742857,299.3,24.38571429,27.8,20.6,296.1,13.88142857,5.557142857,0,0,20.7,15.6,72.57714286,2.028571429
sj,2004,3,15/1/2004,,0.0026,0.2821,0.2899,297.8,297.9714286,293.8957143,299.5,24.34285714,28.3,20,296.5,15.25714286,5.957142857,36.07,36.07,20.2,23.7,78.94285714,2.171428571
sj,2004,4,22/1/2004,-0.18635,-0.178625,-0.01553333,0.01025,297.7285714,298.1071429,293.6657143,300.2,24.52857143,27.8,20.6,295.7,15.06142857,6.1,0,0,1.1,10.2,78.26428571,3.042857143
sj,2004,5,29/1/2004,-0.0535,-0.108,0.2362571,0.2804143,297.56,297.6,292.8785714,300,24.62857143,28.9,20,295.8,14.39,6.2,0,0,2,1.8,75.42285714,2.457142857
sj,2004,6,5/2/2004,,-0.0489,0.2528429,0.2169857,297.9714286,298.25,293.5371429,300.8,24.98571429,31.1,19.4,295.6,14.94142857,7.928571429,0,0,3.8,4.6,76.52285714,2.842857143
sj,2004,7,12/2/2004,-0.0423,0.0231,0.2463857,0.1925571,298.3257143,298.5071429,293.5185714,299.8,24.88571429,28.9,20,297.3,14.87428571,6.728571429,0,0,3.04,15,74.65,1.985714286
sj,2004,8,19/2/2004,-0.1567,-0.0768,0.1538429,0.1494,298.2885714,298.5714286,293.27,300.1,25.2,29.4,20.6,297.2,14.65285714,6.942857143,0,0,1.7,11.4,73.79142857,2.457142857
sj,2004,9,26/2/2004,0.05716667,0.052025,0.139,0.1584429,297.5342857,297.9571429,293.6185714,300.6,24.18571429,28.3,19.4,295.8,15.00428571,6.728571429,0,0,19.92,19.3,79.02714286,2.628571429
sj,2004,10,4/3/2004,-0.0638,0.0905,0.2206,0.2357714,297.8242857,298.0571429,293.6457143,301.2,25.15714286,31.1,20.6,296,15.06571429,7.214285714,0,0,16.2,15.8,77.76142857,2.685714286
sj,2004,11,11/3/2004,-0.0505,0.02825,0.1867,0.1538,297.5042857,297.6285714,292.1857143,300,25.42857143,30.6,21.1,296,13.67142857,5.957142857,0,0,6.27,2.5,72.30571429,2.228571429
sj,2004,12,18/3/2004,,,0.02834286,0.0116,298.2542857,298.4285714,294.2514286,300.3,25.91428571,31.1,20.6,296,15.59142857,6.642857143,0,0,13.81,12.2,78.54714286,2.571428571
sj,2004,13,25/3/2004,-0.40625,0.07343333,0.1199,0.1322667,298.32,298.6,293.9614286,300.1,25.55714286,30,21.1,297.3,15.33857143,6.728571429,0,0,11.1,3,76.87142857,2.285714286
sj,2004,14,1/4/2004,,0.023175,0.1476286,0.1583857,296.8942857,296.9214286,293.2814286,299.9,24.7,28.9,20.6,294.3,14.72142857,6.028571429,28.35,28.35,81.1,60.7,80.36571429,2.414285714
sj,2004,15,8/4/2004,0.4934,0.1412,0.3543429,0.2740857,297.7585714,298.0857143,293.3228571,300.9,25.4,31.1,20.6,295.6,14.75571429,7.385714286,0,0,11,5.6,76.44571429,3.2
sj,2004,16,15/4/2004,0.0061,0.0162,0.1967286,0.1820857,298.6942857,298.9071429,294.3328571,301.1,25.95714286,29.4,22.8,296.6,15.74857143,6.085714286,5.75,5.75,2.6,31.5,77.06,3.1
sj,2004,17,22/4/2004,,-0.04705,0.2125571,0.2720286,298.66,298.8714286,293.1828571,300.7,25.84285714,29.4,21.7,297.2,14.66285714,6.185714286,23.59,23.59,13.8,5.6,71.95428571,2.571428571
sj,2004,18,29/4/2004,,-0.08976667,0.0633,0.1553833,299.0642857,299.3285714,295.0485714,301.4,26.15714286,30,22.8,297.5,16.42,5.714285714,75.28,75.28,11.86,23.4,78.60285714,2.514285714
sj,2004,19,6/5/2004,,,0.09315,0.1181333,299.09,299.2071429,294.38,301.1,26.27142857,30.6,22.2,297.3,15.75,6.271428571,9.57,9.57,20.56,30.2,75.38571429,2.3
sj,2004,20,13/5/2004,-0.0904,0.118525,0.1076333,0.21006,298.7657143,298.9142857,295.37,301.3,26.72857143,31.1,22.8,297.2,16.73,5.528571429,15.78,15.78,36.9,18.1,81.71142857,2.657142857
sj,2004,21,20/5/2004,0.05286667,0.06016667,0.1156429,0.1297857,298.1214286,298.1142857,295.1542857,300,26.04285714,29.4,22.8,296.5,16.52142857,4.671428571,96.99,96.99,79,53.6,83.83285714,1.771428571
sj,2004,22,27/5/2004,-0.02563333,-0.008066667,0.1591143,0.1588,298.3657143,298.4571429,295.3471429,300.4,24.81428571,28.9,21.7,297.2,16.74,4.914285714,175.41,175.41,90.2,145.8,83.55,2
sj,2004,23,3/6/2004,-0.07055,-0.02854,0.08158571,0.1132429,300.0542857,300.2071429,296.4457143,302.2,27.95714286,33.3,22.8,298.2,17.88142857,7.542857143,13.51,13.51,5.36,4.6,80.91428571,2.9
sj,2004,24,10/6/2004,0.0218,-0.0441,0.1412,0.1782429,299.8171429,299.7571429,296.1014286,301.5,28.04285714,31.7,23.9,298,17.47571429,6.342857143,6.12,6.12,30.07,17.6,80.17714286,2.314285714
sj,2004,25,17/6/2004,0.017425,0.07494,0.1466571,0.1337429,300.0371429,300.1357143,296.5885714,302.5,28.32857143,33.3,22.8,297.8,17.98428571,7.128571429,13.07,13.07,20,81.5,81.56142857,3.242857143
sj,2004,26,24/6/2004,0.0101,-0.00385,0.1837714,0.1702143,300.5371429,300.6428571,296.4157143,302.5,28.22857143,32.2,23.9,297.9,17.79428571,6.271428571,41.41,41.41,17,8.9,78.29714286,2.857142857
sj,2004,27,1/7/2004,,0.0083,0.1515714,0.1447429,300.6442857,300.6785714,296.5571429,302.5,28.34285714,32.2,23.3,298.4,17.95142857,6.185714286,28.37,28.37,32.2,67.6,78.48142857,2.614285714
sj,2004,28,8/7/2004,-0.0267,-0.01173333,0.1683286,0.1751143,300.2585714,300.2571429,296.33,301.9,27.82857143,31.1,23.3,298.6,17.72857143,6.428571429,39.05,39.05,43.83,76.5,79.18142857,2.571428571
sj,2004,29,15/7/2004,-0.0529,-0.101,0.1853143,0.1498429,300.5757143,300.6714286,296.7971429,302.4,28.24285714,31.7,25,299,18.25285714,5.242857143,59.15,59.15,15.8,16,79.99571429,2.2
sj,2004,30,22/7/2004,0.0674,0.08983333,0.1748286,0.1487429,300.4014286,300.4,296.0957143,302.3,28.01428571,31.7,23.9,298.4,17.51,6.528571429,23.74,23.74,31.21,26.2,77.49857143,2.685714286
sj,2004,31,29/7/2004,-0.0117,-0.05443333,0.1905286,0.1573,300.2342857,300.2857143,296.8228571,302.1,28.04285714,31.7,23.9,298.5,18.30714286,6.371428571,40.86,40.86,31.51,44,81.80714286,2.571428571
sj,2004,32,5/8/2004,0.0058,0.0327,0.1741,0.1838143,300.5885714,300.6428571,296.6,302.7,28.52857143,32.2,24.4,298.4,18.05285714,6.585714286,35.99,35.99,24.6,12.8,79.02571429,2.971428571
sj,2004,33,12/8/2004,0.0374,0.1084,0.1253,0.1774143,300.9957143,301.2,296.4,302.9,28.94285714,33.9,24.4,299.2,17.81857143,7.228571429,20.92,20.92,14.1,10.5,76.17142857,2.657142857
sj,2004,34,19/8/2004,-0.0164,-0.021875,0.1816,0.1706,300.7942857,300.85,297.2685714,302.6,29,32.2,24.4,298.6,18.77428571,6.314285714,37.3,37.3,44.4,28.3,81.26428571,2.585714286
sj,2004,35,26/8/2004,0.0996,0.0633,0.1006571,0.1094286,300.9128571,301.05,297.0542857,302.6,29.05714286,33.3,25,298.7,18.53142857,6.485714286,20.3,20.3,13.5,20.6,79.68428571,2.642857143
sj,2004,36,2/9/2004,0.0414,0.0498,0.1631286,0.1992,300.8614286,300.9,296.39,302.6,28.61428571,32.8,24.4,298.9,17.82285714,7.057142857,62.61,62.61,25.37,23.8,76.71142857,2.628571429
sj,2004,37,9/9/2004,0.1076,0.074925,0.1059143,0.09598571,300.9585714,301,297.15,302.8,28.98571429,33.9,25,299.3,18.71714286,6.971428571,42.51,42.51,33.4,20.6,79.86571429,2.342857143
sj,2004,38,16/9/2004,0.04015,,0.09487143,0.1394429,301.1,301.2571429,297.3042857,303.3,28.64285714,32.2,24.4,299.3,18.90428571,6.114285714,52.29,52.29,16,32.8,80.03285714,2.428571429
sj,2004,39,23/9/2004,,-0.06745,0.2252571,0.2332,299.7985714,299.9571429,297.0814286,302.9,27.22857143,33.9,23.3,297.7,18.64571429,6.057142857,245.73,245.73,254.95,158.2,85.33,2.542857143
sj,2004,40,30/9/2004,0.033475,0.007625,0.24358,0.1786333,301.0285714,301.2071429,296.4785714,303.6,29.14285714,34.4,24.4,298.7,17.96428571,8.085714286,10.06,10.06,8.57,21.8,76.47142857,3.671428571
sj,2004,41,7/10/2004,-0.0168,0.02526667,0.09047143,0.05836667,300.68,300.6785714,296.5842857,302.5,28.28571429,31.7,24.4,298.9,18.07285714,6.214285714,34.73,34.73,35.7,24.4,78.47714286,2.557142857
sj,2004,42,14/10/2004,,0.09375,0.2360286,0.2138714,300.5085714,300.6785714,296.8642857,303.4,28.12857143,32.2,23.9,298.6,18.40285714,6.185714286,83.2,83.2,41.4,41.4,80.66571429,3.157142857
sj,2004,43,21/10/2004,0.0969,0.07463333,0.08211667,0.0797,300.6471429,300.8071429,296.2214286,302.7,28.28571429,32.2,23.9,299.2,17.69571429,6.728571429,10.82,10.82,18,15.1,76.92285714,2.442857143
sj,2004,44,28/10/2004,0.0802,0.088,0.096,0.1182286,299.8928571,300.1571429,296.26,302.4,27.5,31.7,23.9,298.6,17.76428571,5.642857143,96.72,96.72,25.2,34.1,80.65571429,2.371428571
sj,2004,45,4/11/2004,0.1337,0.1288,0.24505,0.1911143,299.67,299.9,295.3757143,301.8,27.05714286,30.6,22.8,298.2,16.81857143,6.528571429,105.49,105.49,31.2,109,77.53285714,2.4
sj,2004,46,11/11/2004,0.0199,-0.00135,0.039,0.06477143,299.9214286,299.9714286,295.5985714,302.1,27.24285714,31.1,23.9,298.3,17.03857143,6.357142857,18.75,18.75,24.5,7.7,77.31142857,2.4
sj,2004,47,18/11/2004,0.3274,-0.0064,0.2224857,0.1364714,298.5471429,298.5571429,295.5571429,300.4,26.32857143,28.9,23.3,296.9,17.00714286,4.628571429,122.87,122.87,145.8,70.7,83.62857143,1.857142857
sj,2004,48,25/11/2004,0.0435,-0.0607,0.1951571,0.2427714,298.43,298.4571429,293.4557143,300,26.32857143,29.4,23.3,297,14.92142857,4.9,18.37,18.37,24.9,26.9,74.30285714,1.971428571
sj,2004,49,2/12/2004,-0.1613,-0.08855,0.2108714,0.2731429,298.7914286,298.9,293.74,300.3,25.64285714,28.9,21.1,297.6,15.16285714,6.442857143,0,0,2.71,7.7,73.75714286,2.114285714
sj,2004,50,9/12/2004,-0.0039,-0.0262,0.2083167,0.17965,298.1642857,298.3642857,293.2742857,300.2,25.15714286,28.9,20.6,296.1,14.70857143,6.314285714,0,0,2.8,10.4,74.32571429,2.357142857
sj,2004,51,16/12/2004,-0.15165,-0.0214,0.1828167,0.1342571,298.8028571,298.95,295.2528571,300.8,26.27142857,30.6,22.8,297.5,16.62142857,5.628571429,5.54,5.54,29.32,30.6,80.88857143,2.242857143
sj,2004,52,23/12/2004,-0.1261,-0.06296667,0.1994857,0.14035,298.6828571,298.8714286,295.7414286,300.9,26.24285714,30,22.8,296.9,17.14857143,5.714285714,150.31,150.31,41.3,55.7,83.95285714,2.057142857
sj,2005,53,1/1/2005,,,,,,,,,,,,,,,,,,,,
sj,2005,1,8/1/2005,0.0079,-0.04963333,0.1246571,0.1004429,297.5871429,297.6642857,292.7714286,299.5,24.98571429,28.3,21.1,296.1,14.26142857,4.9,0,0,21.68,23.8,74.77857143,1.957142857
sj,2005,2,15/1/2005,0.02435,-0.019275,0.1335429,0.1272429,297.6,297.6142857,293.6671429,298.9,25.2,28.3,22.2,296.2,15.04285714,5.385714286,0,0,43.1,55.6,78.79857143,1.914285714
sj,2005,3,22/1/2005,-0.1118333,-0.07645,0.2029,0.2233571,297.3957143,297.5571429,294.3085714,299.4,25.22857143,28.3,21.7,295.8,15.67142857,4.914285714,14.67,14.67,76.36,32.4,83.05571429,1.914285714
sj,2005,4,29/1/2005,-0.0479,0.0431,0.1743,0.1456429,296.5357143,296.6142857,292.5128571,299,23.75714286,28.3,17.8,294.8,14.09142857,6.328571429,15.2,15.2,31.85,34,78.53857143,2.657142857
sj,2005,5,5/2/2005,0.0442,-0.0758,0.2056,0.1781429,296.1528571,296.1714286,292.2,297.8,23.71428571,27.8,19.4,294.3,13.77,4.528571429,0,0,31.8,5.4,78.64,1.971428571
sj,2005,6,12/2/2005,-0.08175,-0.03735,0.2976571,0.3102571,296.1014286,296.1714286,290.4671429,299.5,23.31428571,26.7,19.4,293.3,12.36285714,5.985714286,0,0,6.4,10.1,70.79571429,3.114285714
sj,2005,7,19/2/2005,,0.093,0.1756571,0.1842857,296.3528571,296.4,291.0371429,298.7,23.41428571,26.7,18.9,293.4,12.80714286,6.228571429,0,0,5.3,4.6,72.24571429,3.085714286
sj,2005,8,26/2/2005,0.1083,-0.04855,0.1908714,0.1969714,296.48,296.55,291.5842857,298,24.48571429,27.2,21.7,295,13.24142857,4.614285714,0,0,10.1,2.1,74.19142857,2.157142857
sj,2005,9,5/3/2005,-0.1036667,-0.04113333,0.1607,0.1097667,297.2714286,297.45,293.2742857,300.3,25.02857143,30.6,20,295.5,14.75,7.128571429,0,0,5.92,5.3,78.66714286,2.957142857
sj,2005,10,12/3/2005,,0.0781,0.2434571,0.2521571,298.0614286,298.2214286,293.77,301.4,26.01428571,31.1,20,295.5,15.20428571,7.7,3.93,3.93,3.3,0,77.39285714,4.357142857
